statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,continuous_or_discrete,v5_compatible,needs_repair
S0306,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,239,sampled-grid caveat,"\|B_J\|_{2,T_J}^2\le100h.",unspecified,True,False
S0307,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,247,sampled-grid caveat,"\frac{\|B_J\|_{2,T_J}}{\sqrt h\log^2 p^*}",unspecified,True,False
S0308,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,257,P0 transition statement,"P_0=500,000,000,",unspecified,True,False
S0309,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,282,sampled-grid caveat,## 5. Critical H-Exc Caveat: Sampled Grid Only,unspecified,True,False
S0310,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,284,sampled-grid caveat,The H-Exc bridge theorem is sampled-grid only.,unspecified,True,False
S0311,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,289,sampled-grid caveat,T_J,unspecified,True,False
S0312,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,301,sampled-grid caveat,\sum_{t\in T_J}|B_J(t)|^2\le100h.,unspecified,True,False
S0313,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,312,sampled-grid caveat,Every H-Exc statement in the paper must carry the \(T_J\) sampled-grid subscript.,unspecified,True,False
S0314,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,327,sampled-grid caveat,\qquad r\in R_J=T_J-y.,unspecified,True,False
S0315,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,335,sampled-grid caveat,"\frac{\|B_{\rm prime}\|_{2,T_J}^2}{h}.",unspecified,True,False
S0316,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,361,sampled-grid caveat,"W_J>1040,\ h<800, & K_{\rm prime}\le65\text{ by finite sampled-grid certificate.}",unspecified,True,False
S0317,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,781,sampled-grid caveat,| H-Exc | closed sampled-grid/certificate |,unspecified,True,False
S0318,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,782,sampled-grid caveat,| PrimeShockBridge | closed sampled-grid/certificate |,unspecified,True,False
S0319,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,789,sampled-grid caveat,| full-grid H-Exc | not claimed |,unspecified,True,False
S0320,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,842,sampled-grid caveat,\text{full-grid H-Exc proof.},unspecified,False,True
